playerA_hand,playerA_ht,playerA_ioc,playerB_hand,playerB_ht,playerB_ioc,playerA_total_aces,playerA_total_df,playerB_total_aces,playerB_total_df,playerA_is_head,playerB_is_head,ranking_diff,age_diff
L,185,FIN,R,180,ESP,1066,725,207,247,false,true,50,3
R,193,SWE,R,180,GER,1704,673,1529,1311,false,false,1,8
R,178,JPN,R,196,CRO,34,40,2399,724,false,false,46,6
R,180,ARG,L,185,FIN,1364,1201,1070,728,true,false,26,1
R,193,SWE,R,178,JPN,1717,675,37,44,false,false,42,6
R,180,ARG,R,193,SWE,1377,1204,1735,682,true,false,28,2
R,185,SUI,R,183,SVK,4599,1374,2235,1775,false,true,272,4
R,193,SWE,R,180,USA,1744,684,543,327,false,false,140,6
R,188,FRA,R,178,JPN,601,167,42,47,false,false,50,13
R,193,SRB,L,201,AUS,147,55,819,197,false,false,120,0
R,180,AUS,R,190,NED,3362,1864,222,99,false,false,37,6
R,175,ESP,R,183,ARG,801,722,177,136,false,false,21,2
R,183,ITA,L,183,GBR,195,42,170,94,false,false,196,2
R,183,CHI,R,183,USA,2799,1789,1653,643,true,false,45,2
R,196,CZE,R,185,KAZ,1764,633,366,269,false,false,58,2
R,198,ROU,L,185,COL,781,266,180,90,false,false,25,2
R,168,BEL,R,175,ISR,592,905,49,56,false,false,1,4
L,188,ESP,R,178,GER,1296,969,847,453,false,true,18,0
R,196,CRO,L,190,FRA,2417,727,1360,697,true,false,9,4
R,185,GER,R,180,KOR,147,73,836,492,false,false,62,8
R,185,RUS,R,185,CZE,969,544,1016,490,true,false,45,6
R,175,ESP,R,193,UKR,869,907,90,33,false,false,130,4
R,188,SRB,L,193,GER,976,444,346,197,false,false,88,6
R,193,RUS,R,178,ITA,4029,989,129,129,true,false,11,7
R,180,FRA,R,180,TPE,446,270,235,213,false,false,3,3
R,190,ITA,R,180,GER,619,513,3,17,false,false,165,2
R,183,ESP,R,198,USA,2248,1284,818,229,true,false,19,8
L,190,GER,R,183,AUT,178,52,226,207,false,false,99,7
R,198,ARG,L,190,CZE,447,223,22,20,false,false,158,9
R,183,SUI,R,180,BRA,940,519,120,73,false,false,67,6
R,183,CYP,R,178,BEL,1074,464,108,45,false,false,26,1
R,180,SWE,R,183,USA,3169,936,1234,1126,true,false,36,0
L,188,BRA,R,180,RUS,50,15,188,190,false,false,11,6
L,183,GER,R,208,CRO,26,11,3989,749,false,true,150,5
L,188,ESP,L,170,ARG,2996,1138,7,0,false,false,78,2
R,183,CRO,R,180,PER,104,44,1096,624,false,true,18,2
R,183,USA,R,183,ITA,300,152,210,618,false,false,18,1
R,185,CAN,R,180,ARG,629,153,1380,1208,false,true,88,3
R,188,USA,R,183,ARG,5756,1104,24,26,false,false,54,3
R,180,SRB,R,188,FRA,723,268,222,175,false,true,79,3
R,?,GBR,R,180,SRB,26,2,164,207,false,false,547,5
R,185,RUS,R,190,FRA,1665,853,924,504,false,false,25,1
R,183,ESP,R,190,ESP,1249,446,76,47,false,false,40,0
R,188,ESP,R,196,RSA,429,428,7,2,false,false,181,1
R,180,GER,R,183,ESP,1537,1314,202,162,false,false,6,4
R,185,USA,R,170,BEL,2227,1011,459,791,true,false,104,1
R,185,FRA,R,180,ESP,1340,811,209,250,true,false,91,4
R,188,FRA,R,178,POR,66,49,18,20,false,false,2,2
R,198,CRO,R,188,FRA,373,177,50,40,false,false,92,5
L,185,FIN,L,180,USA,1073,728,117,39,false,false,59,4
L,183,AUT,R,193,CRO,1417,828,5885,1263,true,false,41,2
L,175,CAN,L,183,USA,34,31,50,61,false,false,52,2
R,173,FRA,R,183,SWE,2072,1104,1547,1067,true,false,17,6
R,178,GER,R,178,RUS,720,253,1437,1128,false,false,112,0
R,185,FRA,R,188,USA,1106,579,2526,840,true,false,29,4
R,175,FRA,R,188,ITA,2503,735,334,230,false,true,4,4
R,183,ARG,R,203,RSA,2313,1129,75,25,false,false,49,9
R,183,FRA,R,?,POL,578,251,11,7,false,false,173,2
R,180,ESP,R,193,BEL,1575,1219,826,326,true,false,90,0
R,188,GER,R,185,ARG,3009,1530,1641,919,false,true,6,0
R,185,BEL,L,183,GER,2268,744,120,85,false,false,146,1
R,190,GBR,R,178,FRA,853,440,1359,776,true,false,43,14
R,185,CZE,R,190,CZE,2261,923,338,240,true,false,119,1
R,193,SRB,R,188,ECU,103,67,1696,819,false,false,24,9
R,178,ITA,R,?,GBR,136,222,24,23,false,false,67,10
R,183,RUS,R,185,ARG,1553,978,201,93,false,false,80,4
R,183,GER,R,185,FRA,2338,1316,778,542,true,false,15,4
R,183,ARG,R,183,CZE,216,205,299,150,false,false,14,4
R,190,LAT,R,206,USA,311,143,346,57,false,false,35,4
L,185,ESP,L,190,GER,845,515,52,56,false,false,120,0
R,185,SUI,R,193,SWE,4614,1374,1750,689,true,false,40,3
R,188,FRA,R,193,SRB,617,169,178,68,false,false,144,9
R,180,AUS,R,175,ESP,3371,1864,808,728,true,false,42,0
R,183,ITA,R,183,CHI,203,46,2817,1796,false,true,32,5
R,196,CZE,R,198,ROU,1777,637,792,271,false,false,61,4
L,188,ESP,R,168,BEL,1311,972,594,908,true,false,49,3
R,196,CRO,R,185,GER,2437,731,159,81,false,false,75,0
R,175,ESP,R,185,RUS,869,908,971,546,false,true,32,2
R,193,RUS,R,188,SRB,4036,992,980,454,true,false,72,7
R,190,ITA,R,180,FRA,638,517,455,272,false,false,44,3
L,190,GER,R,183,ESP,190,56,2252,1286,true,false,69,8
R,183,SUI,R,198,ARG,954,521,450,225,true,false,53,4
R,183,CYP,R,180,SWE,1083,464,3176,940,true,false,38,10
L,183,GER,L,188,BRA,29,15,59,30,false,false,104,4
L,188,ESP,R,183,CRO,3011,1139,111,45,false,false,76,1
R,183,USA,R,185,CAN,327,159,642,156,false,false,7,2
R,180,SRB,R,188,USA,737,271,5783,1108,false,true,34,1
R,185,RUS,R,?,GBR,1670,860,38,11,false,false,628,5
R,188,ESP,R,183,ESP,441,437,1262,452,true,false,92,3
R,180,GER,R,185,USA,1546,1320,2245,1017,true,false,86,4
R,185,FRA,R,188,FRA,1346,817,79,58,false,false,92,5
R,198,CRO,L,185,FIN,392,182,1076,732,false,false,27,7
L,183,AUT,L,175,CAN,1431,830,42,38,false,false,65,7
R,173,FRA,R,178,GER,2077,1105,736,257,true,false,29,3
R,185,FRA,R,175,FRA,1109,581,2506,735,false,false,51,8
R,183,FRA,R,183,ARG,584,252,2323,1133,false,false,20,8
R,188,GER,R,180,ESP,3016,1536,1582,1220,false,false,19,4
R,190,GBR,R,185,BEL,870,442,2270,746,false,false,215,6
R,185,CZE,R,193,SRB,2276,931,117,74,false,false,74,7
R,183,RUS,R,178,ITA,1565,985,141,228,false,false,184,6
R,183,GER,R,183,ARG,2348,1318,219,210,false,false,52,2
L,185,ESP,R,190,LAT,849,516,326,146,true,false,46,3
R,185,SUI,R,188,FRA,4624,1375,622,170,true,false,52,5
R,180,AUS,R,183,ITA,3385,1864,215,50,true,false,19,5
L,188,ESP,R,196,CZE,1322,972,1781,639,false,true,2,2
R,196,CRO,R,175,ESP,2460,734,874,911,false,true,38,2
R,193,RUS,R,190,ITA,4052,997,642,521,false,false,45,4
R,183,SUI,L,190,GER,962,525,191,57,false,false,83,3
R,183,CYP,L,183,GER,1088,466,29,17,false,false,147,1
L,188,ESP,R,183,USA,3035,1139,344,161,false,false,67,1
R,180,SRB,R,185,RUS,750,275,1686,865,false,true,7,1
R,180,GER,R,188,ESP,1550,1322,441,441,false,false,10,7
R,198,CRO,R,185,FRA,410,187,1352,819,false,true,39,7
R,173,FRA,L,183,AUT,2093,1108,1447,834,false,false,73,3
R,185,FRA,R,183,FRA,1123,583,589,255,true,false,19,1
R,190,GBR,R,188,GER,884,446,3027,1542,true,false,27,9
R,183,RUS,R,185,CZE,1577,987,2293,938,false,false,2,4
L,185,ESP,R,183,GER,854,517,2361,1320,false,false,30,8
R,185,SUI,R,180,AUS,4645,1378,3393,1865,true,false,26,1
R,196,CRO,L,188,ESP,2475,740,1332,986,false,false,25,0
R,193,RUS,R,183,SUI,4058,1002,970,533,false,true,66,5
L,188,ESP,R,183,CYP,3060,1142,1106,471,false,true,10,3
R,180,GER,R,180,SRB,1561,1327,770,279,false,false,54,8
R,173,FRA,R,198,CRO,2099,1108,426,190,true,false,90,11
R,190,GBR,R,185,FRA,899,452,1135,589,false,true,1,1
L,185,ESP,R,183,RUS,857,518,1581,992,true,false,15,3
R,185,SUI,R,196,CRO,4660,1378,2484,742,true,false,42,2
R,193,RUS,L,188,ESP,4076,1005,3077,1148,false,true,40,2
R,180,GER,R,173,FRA,1574,1334,2108,1113,true,false,51,2
L,185,ESP,R,190,GBR,861,519,904,454,true,false,9,1
R,185,SUI,R,193,RUS,4675,1378,4089,1005,true,false,74,2
L,185,ESP,R,180,GER,867,520,1577,1334,true,false,92,10
L,185,ESP,R,185,SUI,873,523,4700,1380,true,false,1,4
R,190,SRB,R,190,USA,169,81,29,22,false,false,39,7
R,188,FRA,R,188,USA,624,173,138,87,false,false,388,3
L,183,USA,R,188,GER,52,67,3032,1544,false,false,60,11
L,183,GER,R,178,ITA,124,88,131,132,false,false,20,5
L,180,USA,R,183,USA,126,40,348,167,false,false,12,4
R,193,RUS,R,206,USA,4098,1007,357,59,false,false,89,5
R,190,ESP,R,185,BEL,3040,1360,2279,748,true,false,127,3
R,196,BIH,R,175,ISR,549,166,49,61,false,false,61,3
R,190,ITA,R,180,RUS,22,18,188,193,false,false,134,2
R,188,USA,L,185,COL,2530,841,180,93,false,false,78,2
R,183,USA,R,175,FRA,1236,1130,2507,738,false,true,31,4
R,180,FRA,R,185,KAZ,456,273,18,14,false,false,88,6
R,188,USA,R,190,SRB,5791,1112,173,83,false,false,169,7
R,188,FRA,L,183,USA,629,175,56,69,false,false,51,12
L,183,GER,L,188,ESP,129,89,3088,1152,false,false,63,0
R,193,RUS,L,180,USA,4109,1010,126,44,false,false,59,6
R,196,BIH,R,190,ESP,563,169,3046,1365,false,true,107,5
R,198,ARG,R,190,ITA,453,227,25,22,false,false,197,9
R,188,USA,R,183,USA,2544,843,1239,1139,true,false,56,8
R,180,FRA,L,188,ESP,458,273,1332,996,false,false,63,3
R,188,USA,R,188,FRA,5797,1112,635,178,true,false,40,6
L,183,GER,R,193,RUS,132,91,4114,1015,false,false,45,2
R,198,ARG,R,196,BIH,460,229,566,170,true,false,113,7
R,188,USA,R,180,FRA,2552,846,461,274,false,false,32,1
R,188,USA,L,183,GER,5803,1112,136,93,false,false,80,1
R,198,ARG,R,188,USA,461,231,2556,847,false,true,19,7
R,198,ARG,R,188,USA,462,232,5807,1114,false,false,15,6
R,183,USA,R,183,SWE,1661,644,1550,1068,true,false,97,11
R,190,ARG,R,190,CHI,1551,756,206,144,false,false,85,0
R,208,CRO,L,188,BRA,4007,752,63,31,false,false,55,9
R,180,ESP,R,188,USA,1584,1220,2565,853,false,false,24,0
R,193,SWE,R,185,FRA,1758,692,780,543,false,false,12,3
R,178,GER,R,185,USA,853,453,17,6,false,false,192,3
R,190,ESP,R,180,SRB,3050,1370,779,285,false,false,2,7
R,206,USA,R,190,ITA,374,60,31,25,false,false,127,5
R,185,RUS,R,185,CZE,996,551,2306,946,false,true,4,4
R,185,FRA,L,190,FRA,1140,590,1361,700,false,false,25,6
R,185,RUS,R,193,RUS,1692,868,4121,1024,true,false,4,3
R,198,USA,R,185,FRA,838,232,1364,826,false,false,23,6
R,183,FRA,R,193,USA,592,255,98,61,false,false,186,1
R,190,LAT,L,185,FIN,339,150,1076,733,false,false,24,8
R,173,FRA,R,180,SWE,2133,1115,3204,949,false,true,10,3
R,196,CZE,R,183,CHI,1787,641,2824,1799,false,true,6,5
R,190,ITA,L,188,ESP,651,523,3099,1156,true,false,12,2
R,183,ITA,R,203,RSA,220,52,86,30,false,false,67,0
R,188,ECU,R,198,CRO,1699,823,429,194,false,false,57,12
L,201,AUS,L,175,CAN,836,197,44,41,false,false,17,2
L,188,ESP,R,173,DOM,1339,1005,2,2,false,false,231,3
R,188,GER,R,183,RUS,3049,1552,1590,1000,false,false,25,4
R,193,FRA,L,183,USA,1258,525,56,73,false,false,69,2
R,180,FRA,R,178,GER,476,275,752,264,false,false,25,0
R,185,SUI,R,183,USA,4721,1382,1668,648,true,false,63,1
R,208,CRO,R,190,ARG,4024,752,1553,759,false,false,26,4
R,193,SWE,R,180,ESP,1768,693,1589,1222,true,false,29,3
R,178,GER,R,190,KOR,859,454,8,6,false,false,215,2
R,190,ESP,R,178,RUS,3056,1374,1446,1130,true,false,36,4
R,185,RUS,R,206,USA,1011,554,401,62,false,false,83,2
R,185,RUS,R,185,FRA,1697,871,1148,592,true,false,23,3
R,190,GBR,R,198,USA,915,459,845,235,true,false,37,1
R,185,USA,R,183,FRA,2250,1021,593,255,false,false,6,5
R,190,LAT,R,173,FRA,351,156,2139,1118,false,true,17,11
R,190,ITA,R,196,CZE,660,528,1806,644,false,true,18,2
R,188,SRB,R,183,ITA,989,459,222,52,false,false,47,1
R,188,ECU,R,175,ESP,1701,825,876,913,false,true,85,5
L,188,ESP,L,201,AUS,1341,1011,849,198,false,false,79,2
R,188,GER,R,193,FRA,3052,1552,1259,526,false,true,7,9
L,185,ESP,R,180,FRA,876,525,477,278,false,false,82,5
R,208,CRO,R,185,SUI,4046,753,4727,1382,false,true,21,3
R,178,GER,R,193,SWE,881,455,1791,697,true,false,8,1
R,190,ESP,R,185,RUS,3061,1377,1017,561,false,false,17,6
R,190,GBR,R,185,RUS,920,461,1703,876,true,false,25,4
R,190,LAT,R,185,USA,361,159,2256,1023,false,false,45,9
R,188,SRB,R,190,ITA,997,460,660,533,true,false,36,3
R,188,ECU,L,188,ESP,1704,825,1344,1017,false,true,77,7
L,185,ESP,R,188,GER,884,528,3059,1556,true,false,40,8
R,208,CRO,R,178,GER,4070,755,887,458,false,false,15,5
R,190,GBR,R,190,ESP,932,467,3065,1378,true,false,32,10
R,188,SRB,R,190,LAT,1003,461,364,163,false,false,50,2
L,185,ESP,R,188,ECU,887,528,1707,826,false,true,87,9
R,190,GBR,R,208,CRO,933,468,4076,755,true,false,13,8
R,188,SRB,L,185,ESP,1007,461,889,529,false,true,1,1
R,190,GBR,R,188,SRB,934,470,1013,467,false,true,6,0
R,183,FRA,L,183,USA,593,257,56,74,false,false,88,5
R,190,ARG,R,190,LAT,1557,761,383,168,false,false,2,6
R,183,CHI,R,185,FRA,2827,1801,783,546,false,false,42,1
R,180,ESP,R,190,CAN,1596,1222,235,130,false,false,194,6
R,198,CRO,R,185,CZE,443,198,326,305,false,false,169,6
R,190,FRA,R,180,SRB,932,509,794,289,false,false,50,2
R,188,GER,R,190,ESP,3063,1557,3071,1380,false,false,18,1
R,183,GER,R,188,USA,2367,1320,2572,855,true,false,4,5
R,183,RUS,R,190,ITA,1594,1002,664,538,true,false,19,2
L,188,ESP,R,185,CZE,3109,1157,2309,946,false,true,13,3
R,185,RUS,R,188,ECU,1707,878,1711,826,false,false,44,6
R,183,SWE,R,173,FRA,1558,1070,2142,1121,false,true,116,6
R,180,SWE,R,185,KAZ,3211,950,30,20,false,false,91,13
R,193,RUS,R,198,USA,4123,1024,850,240,false,false,4,8
R,183,SUI,R,183,ITA,974,534,223,53,false,false,38,1
L,188,ESP,L,188,BRA,1348,1024,68,32,false,false,69,4
R,193,SWE,R,185,ARG,1802,698,1644,921,false,false,10,7
R,185,CAN,R,196,CRO,645,157,2493,749,false,false,58,1
R,183,USA,R,185,FRA,1677,651,1372,831,false,true,42,1
R,183,RUS,R,178,GER,14,5,891,461,false,false,170,2
R,185,FRA,L,190,FRA,1155,593,1369,705,true,false,24,6
R,196,CZE,L,185,FIN,1818,645,1076,735,true,false,8,4
R,185,RUS,R,193,FRA,1019,564,1266,529,true,false,13,4
L,175,CAN,R,180,CAN,46,41,11,8,false,false,153,0
R,183,FRA,R,185,SUI,593,257,4733,1383,false,false,21,3
R,190,ARG,R,183,CHI,1564,766,2830,1805,false,true,40,2
R,198,CRO,R,180,ESP,450,200,1597,1222,false,true,30,7
R,188,USA,R,190,FRA,5825,1116,939,512,true,false,89,1
R,178,RUS,R,188,GER,1450,1133,3065,1558,true,false,42,3
R,183,GER,R,183,RUS,2378,1322,1598,1002,false,true,21,5
R,185,RUS,L,188,ESP,1714,882,3117,1159,false,true,1,1
R,185,USA,R,183,SWE,2260,1026,1559,1075,true,false,180,8
R,190,GBR,R,180,SWE,946,473,3212,952,false,true,55,12
R,183,SUI,R,193,RUS,974,537,4128,1025,false,false,32,5
R,193,SWE,L,188,ESP,1805,699,1356,1036,true,false,38,1
R,188,SRB,R,185,CAN,1016,468,648,157,false,false,79,2
R,175,ESP,R,183,USA,880,913,1678,655,false,true,60,1
R,185,FRA,R,183,RUS,1165,593,19,10,false,false,191,0
R,185,RUS,R,196,CZE,1023,564,1829,647,false,false,5,3
L,185,ESP,L,175,CAN,891,532,48,45,false,false,121,2
R,183,FRA,R,190,ARG,596,258,1566,766,true,false,33,2
R,198,CRO,R,188,USA,457,203,5838,1118,false,true,38,6
R,183,GER,R,178,RUS,2388,1322,1456,1134,false,false,33,4
R,185,USA,R,185,RUS,2265,1027,1723,888,true,false,22,3
R,190,GBR,R,183,SUI,946,476,980,538,false,true,1,2
R,188,SRB,R,193,SWE,1022,469,1814,703,true,false,46,2
R,185,FRA,R,175,ESP,1171,594,880,914,false,true,7,4
L,185,ESP,R,185,RUS,895,534,1024,564,true,false,24,3
R,183,FRA,R,198,CRO,599,260,465,207,true,false,22,4
R,183,GER,R,185,USA,2392,1322,2267,1028,false,true,29,3
R,190,GBR,R,188,SRB,948,476,1025,471,false,true,6,0
L,185,ESP,R,185,FRA,895,535,1181,598,true,false,10,0
R,183,GER,R,183,FRA,2403,1326,604,261,false,false,15,8
L,185,ESP,R,190,GBR,896,536,953,476,true,false,7,1
L,185,ESP,R,183,GER,898,537,2410,1331,true,false,35,9
R,188,ITA,R,183,AUS,337,230,364,185,true,false,48,2
R,175,ESP,U,?,ITA,781,1285,3,0,false,false,282,8
L,188,ESP,R,190,ARG,3119,1159,1567,768,true,false,6,1
R,190,ARG,R,188,ESP,1485,1265,441,447,true,false,42,4
R,175,ESP,R,183,CZE,27,64,299,151,false,false,101,2
R,190,LAT,R,180,SRB,389,170,796,289,false,false,52,4
L,183,GER,R,183,ESP,140,95,414,408,false,false,62,4
R,180,BRA,R,183,ESP,124,73,299,132,false,false,40,3
R,185,RUS,R,203,RSA,1732,888,96,32,false,false,69,4
R,183,ESP,R,193,SRB,1264,452,117,75,false,false,81,0
R,183,ITA,L,183,AUT,210,621,1447,836,false,false,28,0
R,196,CRO,L,190,GER,2499,750,191,58,false,false,20,4
R,175,ESP,R,190,ESP,810,736,80,61,false,true,33,5
R,180,URU,R,178,ARG,34,14,30,38,false,false,16,4
R,183,KAZ,L,185,FIN,7,4,1080,737,false,false,122,6
R,183,SUI,R,?,ESP,981,539,1,2,false,false,266,0
R,188,KAZ,R,183,USA,46,41,1680,656,false,false,46,3
R,183,ARG,R,180,SWE,2329,1133,3216,954,false,false,4,2
R,190,NED,R,196,BLR,225,99,3734,1413,false,false,204,9
R,188,RUS,R,175,ARG,366,284,911,1133,false,false,673,4
R,185,ARG,R,180,ESP,1648,922,209,252,false,false,41,0
R,188,ECU,L,188,ESP,1716,828,1356,1037,false,true,54,7
R,185,ESP,R,183,ESP,79,47,202,164,false,false,50,6
R,?,ESP,R,188,AUT,7,1,252,157,false,false,113,6
L,185,ESP,R,188,ITA,900,538,339,231,true,false,43,5
L,188,ESP,R,175,ESP,3131,1162,784,1287,false,true,97,3
R,190,ARG,R,175,ESP,1485,1266,27,64,false,false,132,3
R,190,LAT,R,190,ESP,395,172,3073,1381,false,true,72,12
L,183,GER,R,185,USA,145,96,2268,1031,false,false,77,2
R,185,RUS,R,180,BRA,1736,888,126,74,false,false,46,4
R,183,ESP,R,183,ITA,1280,453,211,623,true,false,20,4
R,196,CRO,R,190,GBR,2502,751,955,480,true,false,32,4
R,175,ESP,R,208,CRO,816,738,4093,755,false,true,66,2
R,183,KAZ,R,180,URU,9,5,34,15,false,false,40,2
R,183,SUI,R,188,KAZ,986,541,46,42,false,false,114,5
R,180,ARG,R,183,ARG,1382,1212,2340,1141,true,false,53,5
R,180,ESP,R,190,NED,1598,1222,226,100,false,false,39,4
R,185,ARG,R,188,RUS,1653,923,367,290,false,false,107,8
R,188,ECU,R,185,ESP,1716,830,81,48,false,false,48,9
R,175,ESP,R,?,ESP,881,915,8,3,false,false,232,2
L,185,ESP,L,188,ESP,903,539,3135,1163,true,false,33,5
R,190,ARG,R,190,LAT,1487,1270,402,174,false,false,49,9
L,183,GER,R,185,RUS,151,96,1739,891,false,false,53,1
R,183,ESP,R,196,CRO,1285,453,2507,752,false,true,29,2
R,175,ESP,R,183,KAZ,817,739,12,5,false,false,59,7
R,183,SUI,R,180,ARG,987,542,1382,1214,true,false,20,3
R,180,ESP,R,185,ARG,1601,1222,1654,924,false,true,14,5
R,175,ESP,R,188,ECU,883,917,1719,833,false,false,78,5
L,185,ESP,R,190,ARG,903,539,1487,1272,true,false,35,7
L,183,GER,R,183,ESP,154,101,1296,453,false,false,63,4
R,183,SUI,R,175,ESP,989,546,818,745,false,false,60,4
R,175,ESP,R,180,ESP,884,917,1603,1224,true,false,12,1
L,185,ESP,L,183,GER,906,539,154,102,false,false,83,5
R,175,ESP,R,183,SUI,886,918,992,548,false,false,22,3
L,185,ESP,R,175,ESP,909,542,888,919,true,false,3,5
R,188,USA,L,201,AUS,5847,1121,869,200,false,false,81,3
R,178,JPN,R,185,ARG,44,50,145,107,false,false,35,9
R,188,USA,R,175,USA,2580,858,1,2,false,false,662,6
L,183,GER,R,198,USA,159,104,857,243,false,false,55,6
R,188,GER,R,190,USA,3071,1562,539,317,false,false,91,1
R,206,USA,R,180,FRA,416,67,483,280,false,false,16,4
R,178,GER,R,180,BRA,753,267,127,76,true,false,2,3
R,188,ESP,L,183,AUT,444,453,1454,839,false,true,18,2
L,180,USA,L,183,USA,127,44,61,80,false,false,25,4
R,180,TPE,R,196,BLR,241,221,3751,1417,false,true,94,6
R,183,USA,R,178,GER,361,169,9,1,false,false,132,2
R,185,CZE,R,190,CHI,2321,949,208,149,false,false,73,5
R,193,BEL,R,198,ROU,840,326,798,275,false,false,4,1
R,183,USA,R,178,USA,1686,658,32,19,false,false,102,0
L,175,CAN,R,178,BEL,57,50,120,52,false,false,92,3
R,185,USA,R,190,USA,2277,1037,32,26,false,false,150,4
R,188,USA,R,178,JPN,5854,1122,46,52,false,false,125,7
R,188,USA,L,183,GER,2599,860,166,106,false,false,31,0
R,206,USA,R,188,GER,438,72,3080,1565,true,false,80,7
R,188,ESP,R,178,GER,451,458,769,271,false,false,36,2
R,180,TPE,L,180,USA,246,224,133,46,false,false,10,2
R,185,CZE,R,183,USA,2337,950,367,171,false,false,70,4
R,183,USA,R,193,BEL,1689,659,846,328,true,false,68,0
R,185,USA,L,175,CAN,2286,1039,61,51,false,false,164,8
R,188,USA,R,188,USA,5868,1123,2627,863,true,false,71,1
R,188,ESP,R,206,USA,457,461,460,75,false,false,31,2
R,185,CZE,R,180,TPE,2344,953,251,229,true,false,81,5
R,183,USA,R,185,USA,1693,661,2292,1043,false,true,129,3
R,188,USA,R,188,ESP,5884,1126,461,463,true,false,69,1
R,185,CZE,R,183,USA,2356,954,1698,662,false,false,104,4
R,188,USA,R,185,CZE,5897,1128,2363,957,true,false,28,4
R,208,CRO,R,183,CYP,4099,755,1111,473,false,false,28,6
R,190,ESP,R,175,ESP,3083,1384,822,748,false,false,3,5
R,190,ARG,R,185,ARG,1575,770,1665,929,false,false,8,5
R,185,RUS,R,188,FRA,1753,896,227,177,false,false,115,2
R,183,ARG,R,183,ESP,34,27,1297,454,false,true,35,1
R,198,ROU,R,193,CRO,805,276,5892,1267,false,true,26,2
L,190,FRA,L,188,ESP,1389,709,3152,1168,false,true,1,1
R,185,CZE,R,185,FRA,2370,958,787,549,false,false,24,3
R,190,LAT,R,196,CRO,413,182,2511,754,false,true,20,4
R,180,SRB,R,188,FRA,811,290,87,65,false,false,40,3
R,183,FRA,R,183,ARG,9,4,2354,1142,false,false,389,9
R,185,FRA,L,173,FRA,1375,833,131,103,false,false,38,2
L,183,FRA,R,190,ITA,3,2,665,542,false,false,153,4
R,180,RSA,R,173,FRA,103,58,2151,1125,false,false,78,2
R,188,FRA,R,190,ESP,644,178,81,62,false,false,16,9
R,190,FRA,R,183,FRA,947,512,607,264,false,false,57,3
R,190,ESP,R,208,CRO,3088,1385,4117,756,true,false,35,3
R,185,RUS,R,190,ARG,1763,897,1580,770,false,false,15,0
R,183,ARG,R,198,ROU,42,32,812,278,false,false,20,5
R,185,CZE,L,190,FRA,2382,962,1408,715,true,false,7,1
R,180,SRB,R,190,LAT,820,294,422,185,false,true,7,4
R,185,FRA,R,183,FRA,1378,834,22,5,false,false,416,3
L,183,FRA,R,180,RSA,10,2,111,59,false,false,15,8
R,188,FRA,R,190,FRA,654,178,954,514,true,false,34,5
R,185,RUS,R,190,ESP,1772,898,3092,1389,false,true,17,7
R,185,CZE,R,183,ARG,2387,964,48,35,false,false,25,7
R,185,FRA,R,180,SRB,1390,834,833,296,false,false,19,2
L,183,FRA,R,188,FRA,12,2,663,179,false,false,140,11
R,185,RUS,R,185,CZE,1779,899,2390,965,false,true,3,4
R,185,FRA,L,183,FRA,1394,836,17,5,false,false,157,6
R,185,RUS,R,185,FRA,1790,904,1400,836,true,false,8,1
L,183,GER,R,185,FRA,32,17,788,552,false,false,87,1
R,188,RUS,L,193,GER,373,291,350,200,false,false,11,5
R,193,SWE,R,183,PAK,1828,705,108,46,false,false,173,4
R,183,ITA,L,188,BRA,226,53,73,32,false,false,34,2
R,190,FRA,R,173,THA,960,515,204,219,false,false,81,1
L,185,FIN,U,?,SRB,1081,737,0,2,false,false,1701,10
R,185,GER,R,193,RUS,172,85,4133,1028,false,false,93,4
L,190,GER,L,188,AUS,200,58,54,32,false,false,71,1
R,190,USA,R,183,SUI,553,319,577,311,false,false,237,5
L,183,AUT,L,183,USA,1457,840,64,82,true,false,78,8
R,193,SRB,R,178,FRA,120,75,1362,776,false,false,2,13
R,185,CZE,R,178,GER,336,311,777,271,false,false,62,2
R,188,SRB,L,183,GER,1030,472,33,19,false,false,138,4
R,193,SWE,R,188,RUS,1839,706,377,294,false,false,55,1
R,196,CZE,R,183,ITA,1839,649,231,56,true,false,18,1
R,190,FRA,L,185,FIN,964,515,1085,739,false,true,41,1
R,185,GER,L,190,GER,184,86,204,60,false,false,34,3
R,193,FRA,R,190,USA,1270,531,561,321,false,false,72,6
L,183,AUT,R,193,SRB,1458,842,124,75,false,false,24,5
R,188,FRA,R,185,CZE,378,94,341,315,false,false,146,2
R,188,SRB,R,193,SWE,1039,472,1851,708,true,false,31,3
R,196,CZE,R,190,FRA,1850,649,974,520,true,false,47,3
R,193,FRA,R,185,GER,1279,532,187,88,false,true,101,2
R,188,FRA,L,183,AUT,391,95,1460,843,false,false,21,4
R,188,SRB,R,196,CZE,1045,474,1851,652,false,false,24,2
R,188,FRA,R,193,FRA,398,97,1284,533,false,false,10,1
R,188,FRA,R,188,SRB,406,98,1048,475,false,false,17,2
R,183,SWE,R,180,RUS,1561,1080,194,195,false,false,24,10
R,178,JPN,L,185,COL,49,54,187,95,true,false,12,6
R,180,FRA,R,198,USA,286,199,871,247,false,false,117,8
R,183,CHI,R,185,GBR,2839,1807,103,46,false,false,397,2
R,193,RUS,R,190,GBR,4139,1029,5,8,false,false,419,7
R,175,AUS,L,183,GBR,48,40,173,97,false,false,82,9
R,183,USA,R,183,USA,1711,663,1248,1141,false,true,51,8
